duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level
0,1,49,9,3650,389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,24,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,315,11915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,198,670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,21
0,1,22,9,209,1068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,243,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,21
0,1,22,9,286,1378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,20
0,1,22,9,192,758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,209,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,245,1299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,324,6561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,1,21
0,1,19,9,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212,10,0.05,0.03,0.05,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,234,29369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,21
0,2,11,9,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,11,9,45,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,18
0,1,22,9,224,12509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,37,0.0,0.0,0.0,0.0,1.0,0.0,0.05,28,245,1.0,0.0,0.04,0.11,0.0,0.0,0.0,0.0,1,21
0,1,49,9,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,130,0.62,0.15,0.04,0.02,0.0,0.0,0.0,0.0,1,21
0,1,22,9,189,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,11,9,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,233,0.91,0.01,0.0,0.0,0.0,0.0,0.05,0.0,1,18
0,1,22,9,334,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,328,2375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,0.0,0.0,0.0,0.0,1.0,0.0,0.21,24,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1,21
0,2,45,9,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,1,14
0,2,11,9,45,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,178,0.0,0.0,0.0,0.0,0.99,0.02,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,18
0,1,22,9,209,1253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,1.0,1.0,0.0,0.0,1.0,0.0,0.0,235,171,0.73,0.07,0.0,0.0,0.69,0.95,0.02,0.0,0,18
0,2,11,9,45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,238,0.0,0.0,0.0,0.0,0.99,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,18
1,1,49,9,1376,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,96,65,0.68,0.04,0.01,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,200,958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,46,107,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,21
0,1,22,9,224,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,8,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,8,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,20
0,1,22,9,317,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,1,21
0,2,45,9,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1,17
0,1,22,9,234,1826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,15,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,1,21
0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0.0,0.0,0.0,0.0,0.12,0.63,0.0,255,9,0.04,0.91,0.27,0.0,0.11,0.0,0.61,0.0,1,5
0,1,22,9,285,26746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,67,255,1.0,0.0,0.01,0.04,0.01,0.0,0.0,0.0,1,21
0,1,22,9,325,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,30,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,162,13985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,23,0.5,0.04,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,20
0,1,22,9,260,9531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,119,247,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,21
0,1,22,9,227,2224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,21
0,1,22,9,212,3336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,255,1.0,0.0,0.03,0.07,0.03,0.01,0.0,0.0,1,21
0,2,45,9,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,17
0,1,22,9,340,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,21
0,1,22,9,323,660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,94,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,1,21
0,1,22,9,223,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,11,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,228,0.89,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1,18
8890,1,0,4,1798,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21,8,0.38,0.1,0.05,0.0,0.0,0.0,0.33,0.88,1,20
0,1,22,9,286,1426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,205,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,21
0,1,49,9,1631,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,172,65,0.38,0.09,0.01,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,200,758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,193,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,257,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,171,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,21
0,2,11,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,185,23,0.12,0.03,0.12,0.0,0.0,0.0,0.0,0.0,1,21
0,2,45,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,51,0.98,0.04,0.02,0.0,0.0,0.0,0.0,0.0,1,21
0,2,11,9,43,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,165,0.0,0.0,0.0,0.0,1.0,0.0,0.01,181,109,0.6,0.02,0.01,0.0,0.0,0.0,0.0,0.0,1,20
0,1,22,9,190,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,1,21
0,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,87,0.34,0.01,0.01,0.0,1.0,1.0,0.0,0.0,0,18
0,1,49,9,1620,331,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,158,147,0.77,0.04,0.01,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,245,1277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,282,2288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,1,21
0,1,22,9,223,1317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,220,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,24,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,207,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,117,1.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,1,21
0,2,45,9,53,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1,17
1,1,49,9,1500,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,193,218,0.82,0.03,0.01,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,233,1413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,21
0,1,22,9,231,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,45,9,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0.0,0.0,0.0,0.0,0.27,0.4,0.0,255,4,0.02,0.69,0.35,0.0,0.03,0.0,0.6,0.0,1,9
0,1,19,9,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,16,0.14,0.06,0.14,0.12,0.0,0.0,0.03,0.0,1,20
0,1,22,9,338,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,298,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,8,105,1.0,0.0,0.12,0.07,0.0,0.0,0.0,0.0,1,21
0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,9,0.0,0.0,0.0,0.0,0.06,0.7,0.0,255,9,0.04,0.86,1.0,0.0,0.0,0.0,0.0,0.0,1,4
0,1,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,20,1.0,1.0,0.0,0.0,0.08,0.07,0.0,255,20,0.08,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0,19
0,1,22,9,219,2537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,325,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,226,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,0.0,0.05,0.0,0.0,1.0,0.0,0.18,48,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,21
0,1,19,9,6932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,5,0.14,0.08,0.14,0.0,0.0,0.0,0.0,0.0,1,20
0,1,22,9,342,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,21
0,2,45,9,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1,17
0,1,22,9,195,1397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,56,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,21
0,1,22,9,291,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,280,1945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,1,21
0,1,22,9,222,1012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,282,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,45,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1,21
8,1,49,9,4255,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143,152,0.83,0.03,0.01,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,212,1795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,1,21
2,1,49,9,718,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,168,0.84,0.04,0.02,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,249,47582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,21
0,1,22,9,141,4039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1,21
0,2,11,9,44,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,222,0.0,0.0,0.0,0.0,0.99,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,18
0,1,19,9,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,68,0.67,0.05,0.67,0.03,0.0,0.0,0.0,0.0,1,21
0,1,22,9,343,462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,310,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,21
0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,3,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,3,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,21
0,1,3,9,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,8,0.06,0.09,0.01,0.25,0.0,0.0,0.0,0.0,1,21
0,1,22,9,357,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,131,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,21
0,1,19,9,12983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161,82,0.51,0.03,0.51,0.0,0.0,0.0,0.01,0.0,1,20
0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,22,0.09,0.68,0.0,0.0,0.08,0.0,0.68,1.0,1,12
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,8,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,8,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,18
0,1,22,9,256,31903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,21
0,1,22,9,221,2379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,220,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,55,9,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0,16
0,1,22,9,207,638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,264,2482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,21
0,1,22,9,298,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,45,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1,20
0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0.0,0.0,0.0,0.0,0.03,0.94,0.0,255,2,0.01,0.7,0.97,0.0,0.0,0.0,0.03,0.0,1,7
0,2,11,9,44,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,223,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18
0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,15,0.0,0.0,1.0,1.0,0.14,0.08,0.0,255,15,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,21
3,1,43,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,17
0,1,22,9,245,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,2,11,9,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,190,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18
0,1,22,9,313,1732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,313,8558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,19,0.0,0.0,0.0,0.0,1.0,0.0,0.26,72,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,21
0,2,11,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,11,0.04,0.03,0.04,0.0,0.0,0.0,0.02,0.0,1,18
0,1,22,9,203,651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,200,16978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,21
0,1,22,9,237,807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21
0,1,22,9,260,32017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,21
0,2,45,9,52,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1,17
